3.939377031811485685e-01 4.314592207497934817e-01 4.108349012192095140e-01 4.879505174802974965e-01 4.863965247768549660e-01 5.021478510428990516e-01 4.385705266712540684e-01 3.954100772876775749e-01 5.674439298082902816e-01 4.483057602196550695e-01 3.765057598487330237e-01 4.784062506989764652e-01 3.895096915802355175e-01 6.076084035284470275e-01 4.858391582222038596e-01 5.482788555335306180e-01 6.458258687955016342e-01 5.434661665930367036e-01 6.576486397740793910e-01 2.774617209904504667e-01 2.808281083425026026e-01 6.602891930227919870e-01 5.490233430068434117e-01 2.863580645014743853e-01 5.001264922743305918e-01 5.031775286831191574e-01 4.923505847560368798e-01 5.258152247491676423e-01 5.442745190599779237e-01 2.680613375865361636e-01 5.203747248224834809e-01 6.415955329351715752e-01 5.208979558469498672e-01 6.751007156613056948e-01 4.963227336421134894e-01 5.689599722212890232e-01 4.701349895109085408e-01 6.754797393067109024e-01 3.779629812271937950e-01 6.598547376782586404e-01 5.399570645138066505e-01 6.472384855081050326e-01 3.783872614948978197e-01 5.754960082628357565e-01 6.141117518265466479e-01 4.204882409254426245e-01 6.058170606052415419e-01 3.803312802063636977e-01 4.142903957729226483e-01 6.162795724776243267e-01 5.828915104698513261e-01 5.914848135411854280e-01 3.719217512366955192e-01 3.660609323979291951e-01 5.344074263544511538e-01 4.051017406498673146e-01 4.198216074574989687e-01 3.545331746661796180e-01 4.832793557974816023e-01 5.102189743216839490e-01
4.390631238137661096e-01 3.503090120844205568e-01 4.629308609601547331e-01 4.667412524032043541e-01 4.347942612474198776e-01 4.079286204194282339e-01 5.119576258601652441e-01 2.675082708548056076e-01 4.395583112838369333e-01 4.496964707391542526e-01 4.598903000905489313e-01 6.444550074568198283e-01 5.174165599736262333e-01 6.472627759253705149e-01 5.568071928802000858e-01 6.380762400661391665e-01 6.661679110278254656e-01 4.955485934839796713e-01 3.871805487976571203e-01 6.609719637306750162e-01 3.660460490540267675e-01 5.479992238418140982e-01 5.408720423332316063e-01 4.078582996250555426e-01 6.781535836088321556e-01 5.486897299150579332e-01 5.616313068391470820e-01 6.701296443530182501e-01 6.393465569212991584e-01 6.838096460294774692e-01 5.342442020808506609e-01 5.367621623273393094e-01 3.304296443450305820e-01 6.833618671821384272e-01 5.601581991457539322e-01 3.715705433041145422e-01 3.748723900665976716e-01 4.651649345318430440e-01 6.731086890927276967e-01 3.939993533878529131e-01 3.370166119043432884e-01 4.419342862530523663e-01 4.203507216884999620e-01 3.556591683116157587e-01 3.593294619168966308e-01 6.491076350891519242e-01 6.270288928630536329e-01 3.818265905568476448e-01 5.994422573701545520e-01 3.800161566317005191e-01 5.905024491782759899e-01 3.931073690723149161e-01 3.913765851569502852e-01 5.566602199752020974e-01 3.529080775060767228e-01 3.650513735180804797e-01 5.666444202840033029e-01 5.590479325920643117e-01 5.649740778505654148e-01 5.548136366580895817e-01
3.787254644647750634e-01 5.194489934324937330e-01 3.977689440730801662e-01 4.732644567549952885e-01 5.124087625992675976e-01 4.672680036969055761e-01 4.613936961803515868e-01 5.325704934198972618e-01 5.557930686742019732e-01 4.423135161450632569e-01 4.416538003634689624e-01 2.697359429999921510e-01 5.273231909836741949e-01 4.884056134775230373e-01 6.808304822598796324e-01 4.691616415176788069e-01 5.276414642955407075e-01 4.865217456011385333e-01 5.036625530492533365e-01 3.926695587325623737e-01 2.897785678410818022e-01 5.482275761711112860e-01 7.014239923290082057e-01 4.347162146703881791e-01 7.021208252881551148e-01 5.534604070730101411e-01 6.611484674872465384e-01 5.610122126731801329e-01 6.524892733596578953e-01 5.460511505196580240e-01 5.436077162412854547e-01 4.695038695428419562e-01 5.458348639847140360e-01 3.599271486163408973e-01 6.973702049315216867e-01 3.915011916462641239e-01 7.169625077344654596e-01 5.138446432203025438e-01 4.606748563439154176e-01 4.964836263240337000e-01 4.652366693910100492e-01 5.905855793809425824e-01 3.428710021543778241e-01 6.415971736633914180e-01 4.165691592110611352e-01 6.274961825571332419e-01 4.235669093073186620e-01 4.114885002830982463e-01 6.431594330252808911e-01 6.309392452091520109e-01 3.603282903534365533e-01 4.052347723268125979e-01 5.827774167930959148e-01 4.379845300303475963e-01 5.845388187333858676e-01 5.394427962446406433e-01 3.643341338059103984e-01 4.555707333436756490e-01 4.488825648425260884e-01 5.577141933906679672e-01
2.717134119471419917e-01 3.155486883185467661e-01 4.779045309811854603e-01 6.053995327860868247e-01 2.967784459168990030e-01 3.370759980343860929e-01 5.506405382165625584e-01 3.784854710840815373e-01 4.651174125279158855e-01 4.831426673662095883e-01 5.636149373350307634e-01 4.613817721110506920e-01 5.905686867727897305e-01 4.519618046200918893e-01 2.500115188039213621e-01 4.894329584449279014e-01 2.678188774916837600e-01 5.508729313777503966e-01 2.837804699377693418e-01 4.230715566052820065e-01 6.695812070187922016e-01 5.416636958814058378e-01 4.343389223457944093e-01 7.299061090021095044e-01 5.479459300653855003e-01 5.529123435643309437e-01 7.068550973659887271e-01 2.531864041418764866e-01 6.604354468571517200e-01 7.260445741169134770e-01 5.417133048976433551e-01 5.483824740555414134e-01 5.638862447966513924e-01 7.116901149433941809e-01 5.803046162820701959e-01 5.296520554703945116e-01 4.864605074477211799e-01 4.048324265269557243e-01 5.963705333955915400e-01 3.373374994312546282e-01 5.990555287225488579e-01 6.570653701407674907e-01 6.444237137133898008e-01 4.019212896036025717e-01 3.970892030838026887e-01 4.086946458957210204e-01 6.597291899123232106e-01 3.940925744359027871e-01 6.229305679246098792e-01 6.111102358167432858e-01 6.064096943189190014e-01 6.052651118995430179e-01 4.861716795611173980e-01 6.075849003790994018e-01 5.595020534516378374e-01 5.396362164385009041e-01 5.824160216708254012e-01 3.820827026197545218e-01 5.459688055309446231e-01 4.713019779136761178e-01
2.456979667108728782e-01 3.227387678880793698e-01 2.453210627713413861e-01 2.576593413113530961e-01 3.786045068201637220e-01 4.088997012840600020e-01 5.270052655373466122e-01 5.383636827108687628e-01 5.364558068702856009e-01 7.157687562386431113e-01 5.168519499923079907e-01 4.719655592389811471e-01 5.660875526399657964e-01 7.377605922457232124e-01 4.920405244792691035e-01 6.133405122315729319e-01 2.676663162510633520e-01 6.641151432594298853e-01 5.606536315623125155e-01 7.665571147750998016e-01 4.884290632236528706e-01 2.959800718172687084e-01 5.441609081130849290e-01 5.126488397631788763e-01 4.818646529331778727e-01 5.298788782177157319e-01 5.323679601751927226e-01 2.571289656625984632e-01 5.493440594898857388e-01 4.629546953600288117e-01 7.420253351705680123e-01 6.971779899898328248e-01 7.310389342943368618e-01 4.666405060800310478e-01 5.809551754608712759e-01 7.333586661453792566e-01 5.097476428280498517e-01 6.057345598246741680e-01 4.654862075163620494e-01 4.490643151064238614e-01 6.804675467376622988e-01 4.456160000371668373e-01 3.475119849360301938e-01 3.393352676585053018e-01 6.614177983547603334e-01 4.064141487437988864e-01 3.484492172514928598e-01 6.195397687398466191e-01 4.806672562129603588e-01 4.914429362188084127e-01 6.314854339647886228e-01 6.163430369546989418e-01 6.157507380790653295e-01 3.274580417464567628e-01 6.155534370582780301e-01 6.117854842744141486e-01 6.272684143693665337e-01 5.716923339535436854e-01 5.059634362266627328e-01 5.426264110552703190e-01
4.983979815214418796e-01 3.085583871967691461e-01 2.947089694642070490e-01 3.573651946322725648e-01 5.332051502669066245e-01 5.101140371836662135e-01 5.648803880354184015e-01 5.791429726057334415e-01 5.892082119872641410e-01 5.998744182644155654e-01 2.682467992184574546e-01 5.419331262634866642e-01 4.666129723608808400e-01 4.711462976439195205e-01 5.947212227840572574e-01 4.720047897024451378e-01 5.424829427927395642e-01 5.791771391240598810e-01 6.560440503018639680e-01 2.672310059591103126e-01 6.617862346248641892e-01 2.981719441026696171e-01 7.864227762504324426e-01 7.793694823046852793e-01 5.370119888729008029e-01 5.740537627016786271e-01 4.976389660894000033e-01 7.428493780318496942e-01 4.458132912107568568e-01 5.873095418768614628e-01 5.331587876523948832e-01 5.853932438779129166e-01 5.958229205288809727e-01 4.749919285426844606e-01 4.954159041080082315e-01 4.981759009786881909e-01 7.454258732498313389e-01 6.168891109769846226e-01 3.833504106517909849e-01 6.254406745239441401e-01 3.885940190887037793e-01 6.722422422479019666e-01 6.709440693770926112e-01 7.005544942410519837e-01 6.634942266037769931e-01 3.581069564095071267e-01 3.891659253158012977e-01 6.315716732900376051e-01 3.850175223742322017e-01 3.846366746196647757e-01 3.731382821775265368e-01 5.244814333183621669e-01 3.778005989389093822e-01 3.201527460780845269e-01 5.779065423548181979e-01 6.195213741242792116e-01 5.783322586882782002e-01 5.119472848055303116e-01 5.066129021588946513e-01 6.266753251163407201e-01
5.847035642867290939e-01 5.158901549698388100e-01 3.253284649050422472e-01 1.946850437093609054e-01 2.057770651486136859e-01 3.250621873411848051e-01 3.664854742659623410e-01 3.551659130117360008e-01 7.447968299526583902e-01 5.989942741432386919e-01 4.711508026224968115e-01 7.804748124777100005e-01 2.725928187565094807e-01 5.676103534514103099e-01 4.001454140246579194e-01 6.136251547355174862e-01 7.950927414466441023e-01 6.202484720870989898e-01 2.835215003350487484e-01 6.341414351387288928e-01 4.762034071833722848e-01 2.974622992683330081e-01 5.594444002848867337e-01 4.451236872216264295e-01 3.019769260126412003e-01 7.786104239755298195e-01 5.498528646854181634e-01 6.507578890401447547e-01 5.566933144197876437e-01 7.478687709892601898e-01 5.673132138075374087e-01 7.567083383143252684e-01 4.600363383429555975e-01 4.707980068658912387e-01 3.639350346294629168e-01 4.915244185499157425e-01 7.651027775828230792e-01 7.265345005277361601e-01 3.735963608159449389e-01 7.463494970751303192e-01 4.571512400946577404e-01 6.286760416794870965e-01 6.654901811772140352e-01 7.042992997977352010e-01 6.955086620465643632e-01 6.890706077991554102e-01 6.374108878983605342e-01 4.961305928816941990e-01 7.005015142543542517e-01 6.997877414414218622e-01 6.691746387224049020e-01 3.748863707064021278e-01 6.306752407469742305e-01 6.335315102483290994e-01 6.394255072592899269e-01 3.449119831050612150e-01 5.365056457918712107e-01 3.990369389746219464e-01 6.283096917033879070e-01 6.188204178347607165e-01
1.730567494436387188e-01 3.159003067902620421e-01 2.996707709895170546e-01 5.348780881761865391e-01 2.568553018411541267e-01 2.900716246149253053e-01 5.375529476302648435e-01 4.122123727902144430e-01 2.627302037382696076e-01 2.585171449124878396e-01 6.351186475721340985e-01 4.699768871994766117e-01 5.814471487529006000e-01 5.378578964500666526e-01 5.540683398671505389e-01 4.095399188097508247e-01 5.904031594248534409e-01 4.328063076045193247e-01 6.363178149971877584e-01 6.189489248850815750e-01 8.193187678524807005e-01 5.362153869777283033e-01 4.754893330080546265e-01 6.319345654445126526e-01 4.496252206218682157e-01 5.118467256270025079e-01 6.419939694608933767e-01 2.984490005849282923e-01 6.183148914148829389e-01 5.497363197819964409e-01 7.685504926606460119e-01 5.483691088438781280e-01 5.909600763518697564e-01 5.095197690452719641e-01 6.308249210653157357e-01 7.307520006789874900e-01 6.271590044602225467e-01 6.228879388759984703e-01 7.678021657789444454e-01 4.621190148811485376e-01 7.673556918703700047e-01 4.394393288184750834e-01 4.019729761585065231e-01 6.485030991624791685e-01 3.836493404301750121e-01 6.386377636260043289e-01 6.433720394217301575e-01 4.079183096093919048e-01 6.517147881459633973e-01 6.684691387204462210e-01 3.472026690619935407e-01 3.706252083793551977e-01 6.298348816471459610e-01 6.416658457964393714e-01 6.422882498622224379e-01 5.499257212724736332e-01 4.593564702598266214e-01 5.440504486213936230e-01 5.431103506553965898e-01 3.908557413098570632e-01
4.433104016930253244e-01 2.785641796498722900e-01 4.913986191641198653e-01 5.424269454728272155e-01 1.518181614273370894e-01 5.497731012882778323e-01 2.964533096442181215e-01 3.033980493178152771e-01 4.197619407662406266e-01 6.265990575845760135e-01 8.209785840367473941e-01 6.532068799612895660e-01 5.873101637328743685e-01 2.743582157969745583e-01 8.268107177818050380e-01 4.661283119617222748e-01 8.207613755459099991e-01 6.022824048933514973e-01 5.486260407098065839e-01 6.428841878876097038e-01 4.327229201942660586e-01 6.100287504439586561e-01 6.000595028697092159e-01 5.673730992155451291e-01 3.139466122886586663e-01 3.141632737588206381e-01 5.895518358494874489e-01 6.385861986517391564e-01 7.962987642417012069e-01 5.468072770945090477e-01 6.890251786343355445e-01 4.121420799919249811e-01 5.484573031852685299e-01 8.011262061301724913e-01 6.195985875278136046e-01 5.085440096223865503e-01 3.569825614826359628e-01 5.202659247922548635e-01 4.946700633026376304e-01 6.260211089234715143e-01 4.262293213316413754e-01 7.750840418904647589e-01 7.213466267469154092e-01 6.381324594331042599e-01 4.237951733032121471e-01 3.457466807780338325e-01 7.564490752364061432e-01 6.939023429361124151e-01 6.881621488300606604e-01 6.385078268797736989e-01 6.482591492747763473e-01 6.556592652849676517e-01 6.525545662821254922e-01 3.215583879278007817e-01 3.142521838393879108e-01 5.571942016921349605e-01 5.586283963378269046e-01 3.602910384006972055e-01 4.675937680970869148e-01 5.901500503772436623e-01
2.600721576738326823e-01 1.356841986242828813e-01 5.504957062505614340e-01 2.635977313484422768e-01 2.251069724508696634e-01 3.408808563234058120e-01 5.287832105329117738e-01 2.306912532385944903e-01 7.995229283660049147e-01 4.154111815735578306e-01 5.809068038065913209e-01 8.499032683039107194e-01 8.514214822499728275e-01 4.363913623871223946e-01 6.198653375684962663e-01 3.498266725405880795e-01 6.283216415764658613e-01 8.434965990377758516e-01 4.084539221249617325e-01 8.546122009076471127e-01 4.066983403573460332e-01 8.700007154961618694e-01 5.568355079799911511e-01 4.637021298229908606e-01 5.736866745676265644e-01 5.804359690452980391e-01 4.662364486514140594e-01 5.889462947315614594e-01 5.902820410970622822e-01 4.166913811619812891e-01 5.540873510446683303e-01 5.928902012682084610e-01 4.273530978238241351e-01 5.721170492704257260e-01 6.007949430606863706e-01 4.408645445624832515e-01 5.429623583756665317e-01 6.261457536694067239e-01 5.054907779294670611e-01 6.651425012490302935e-01 8.210827347777850393e-01 3.905616989276436968e-01 7.232122096099220521e-01 6.153467084094068618e-01 6.762250182852670433e-01 4.405015523046726389e-01 7.110165189923202123e-01 6.994897002503986938e-01 6.272249168732076940e-01 6.633512750706963557e-01 6.723392910863386085e-01 3.317647675399257312e-01 4.708654295611571228e-01 6.173192479001600175e-01 6.167076855687029235e-01 3.594714326764781309e-01 6.614885877432230554e-01 3.583569054901600826e-01 6.448467072772292585e-01 4.628092924631622695e-01
